time,completed_rides,total_distance,total_cost
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,1,21,52.5
48,1,21,52.5
49,1,21,52.5
50,1,21,52.5
51,1,21,52.5
52,1,21,52.5
53,1,21,52.5
54,1,21,52.5
55,1,21,52.5
56,1,21,52.5
57,1,21,52.5
58,2,43,107.5
59,2,43,107.5
60,2,43,107.5
61,3,55,137.5
62,4,98,245.0
63,5,121,302.5
64,5,121,302.5
65,6,149,372.5
66,7,185,462.5
67,7,185,462.5
68,7,185,462.5
69,7,185,462.5
70,7,185,462.5
71,7,185,462.5
72,7,185,462.5
73,7,185,462.5
74,9,254,635.0
75,9,254,635.0
76,9,254,635.0
77,10,274,685.0
78,10,274,685.0
79,11,302,755.0
80,11,302,755.0
81,11,302,755.0
82,12,335,837.5
83,14,390,975.0
84,15,455,1137.5
85,15,455,1137.5
86,15,455,1137.5
87,16,481,1202.5
88,16,481,1202.5
89,17,524,1310.0
90,18,537,1342.5
91,18,537,1342.5
92,20,585,1462.5
93,20,585,1462.5
94,20,585,1462.5
95,20,585,1462.5
96,20,585,1462.5
97,21,652,1630.0
98,22,712,1780.0
99,22,712,1780.0
100,25,843,2107.5
101,25,843,2107.5
102,26,882,2205.0
103,26,882,2205.0
104,27,893,2232.5
105,27,893,2232.5
106,27,893,2232.5
107,29,940,2350.0
108,29,940,2350.0
109,29,940,2350.0
110,29,940,2350.0
111,32,1078,2695.0
112,33,1094,2735.0
113,33,1094,2735.0
114,33,1094,2735.0
115,33,1094,2735.0
116,34,1124,2810.0
117,34,1124,2810.0
118,34,1124,2810.0
119,34,1124,2810.0
120,34,1124,2810.0
121,35,1156,2890.0
122,35,1156,2890.0
123,35,1156,2890.0
124,35,1156,2890.0
125,35,1156,2890.0
126,37,1190,2975.0
127,40,1281,3202.5
128,41,1332,3330.0
129,41,1332,3330.0
130,43,1411,3527.5
131,44,1459,3647.5
132,44,1459,3647.5
133,48,1616,4040.0
134,48,1616,4040.0
135,48,1616,4040.0
136,49,1620,4050.0
137,49,1620,4050.0
138,50,1641,4102.5
139,51,1691,4227.5
140,51,1691,4227.5
141,54,1809,4522.5
142,54,1809,4522.5
143,56,1857,4642.5
144,57,1894,4735.0
145,58,1937,4842.5
146,58,1937,4842.5
147,61,2081,5202.5
148,62,2139,5347.5
149,64,2206,5515.0
150,65,2252,5630.0
151,65,2252,5630.0
152,66,2283,5707.5
153,66,2283,5707.5
154,69,2405,6012.5
155,70,2416,6040.0
156,70,2416,6040.0
157,71,2469,6172.5
158,72,2500,6250.0
159,73,2556,6390.0
160,73,2556,6390.0
161,75,2657,6642.5
162,78,2800,7000.0
163,78,2800,7000.0
164,81,2939,7347.5
165,81,2939,7347.5
166,82,2981,7452.5
167,82,2981,7452.5
168,83,3008,7520.0
169,85,3074,7685.0
170,87,3204,8010.0
171,88,3257,8142.5
172,88,3257,8142.5
173,88,3257,8142.5
174,90,3384,8460.0
175,91,3402,8505.0
176,92,3425,8562.5
177,93,3459,8647.5
178,94,3504,8760.0
179,98,3697,9242.5
180,99,3697,9242.5
181,101,3776,9440.0
182,102,3815,9537.5
183,102,3815,9537.5
184,102,3815,9537.5
185,105,3988,9970.0
186,107,4095,10237.5
187,108,4139,10347.5
188,108,4139,10347.5
189,109,4154,10385.0
190,111,4265,10662.5
191,112,4292,10730.0
192,113,4316,10790.0
193,113,4316,10790.0
194,114,4349,10872.5
195,115,4391,10977.5
196,116,4414,11035.0
197,117,4431,11077.5
198,119,4508,11270.0
199,119,4508,11270.0
200,119,4508,11270.0
201,119,4508,11270.0
202,120,4544,11360.0
203,120,4544,11360.0
204,121,4599,11497.5
205,122,4613,11532.5
206,123,4627,11567.5
207,124,4658,11645.0
208,125,4700,11750.0
209,128,4825,12062.5
210,128,4825,12062.5
211,128,4825,12062.5
212,130,4904,12260.0
213,133,5062,12655.0
214,136,5210,13025.0
215,137,5225,13062.5
216,139,5302,13255.0
217,141,5418,13545.0
218,141,5418,13545.0
219,143,5501,13752.5
220,144,5511,13777.5
221,145,5537,13842.5
222,146,5576,13940.0
223,148,5674,14185.0
224,149,5726,14315.0
225,149,5726,14315.0
226,150,5770,14425.0
227,154,5865,14662.5
228,156,5967,14917.5
229,159,6094,15235.0
230,159,6094,15235.0
231,161,6170,15425.0
232,161,6170,15425.0
233,163,6246,15615.0
234,163,6246,15615.0
235,164,6288,15720.0
236,166,6388,15970.0
237,167,6410,16025.0
238,168,6473,16182.5
239,170,6518,16295.0
240,171,6575,16437.5
241,171,6575,16437.5
242,171,6575,16437.5
243,171,6575,16437.5
244,171,6575,16437.5
245,171,6575,16437.5
246,171,6575,16437.5
247,171,6575,16437.5
248,172,6606,16515.0
249,173,6626,16565.0
250,174,6656,16640.0
251,174,6656,16640.0
252,175,6695,16737.5
253,176,6735,16837.5
254,177,6735,16837.5
255,177,6735,16837.5
256,178,6769,16922.5
257,179,6799,16997.5
258,179,6799,16997.5
259,180,6839,17097.5
260,181,6889,17222.5
261,182,6909,17272.5
262,183,6965,17412.5
263,183,6965,17412.5
264,185,7023,17557.5
265,186,7052,17630.0
266,186,7052,17630.0
267,187,7100,17750.0
268,188,7146,17865.0
269,189,7221,18052.5
270,190,7277,18192.5
271,190,7277,18192.5
272,190,7277,18192.5
273,192,7300,18250.0
274,194,7366,18415.0
275,194,7366,18415.0
276,194,7366,18415.0
277,194,7366,18415.0
278,194,7366,18415.0
279,195,7426,18565.0
280,197,7472,18680.0
281,198,7536,18840.0
282,198,7536,18840.0
283,198,7536,18840.0
284,201,7653,19132.5
285,203,7711,19277.5
286,204,7770,19425.0
287,204,7770,19425.0
288,205,7826,19565.0
289,207,7865,19662.5
290,208,7899,19747.5
291,209,7985,19962.5
292,211,8112,20280.0
293,213,8185,20462.5
294,214,8199,20497.5
295,214,8199,20497.5
296,214,8199,20497.5
297,216,8253,20632.5
298,216,8253,20632.5
299,216,8253,20632.5
300,217,8296,20740.0
301,218,8320,20800.0
302,220,8395,20987.5
303,221,8410,21025.0
304,221,8410,21025.0
305,221,8410,21025.0
306,223,8499,21247.5
307,223,8499,21247.5
308,223,8499,21247.5
309,224,8526,21315.0
310,226,8559,21397.5
311,226,8559,21397.5
312,227,8599,21497.5
313,227,8599,21497.5
314,228,8632,21580.0
315,228,8632,21580.0
316,229,8668,21670.0
317,233,8811,22027.5
318,234,8855,22137.5
319,235,8911,22277.5
320,235,8911,22277.5
321,236,8946,22365.0
322,237,8991,22477.5
323,237,8991,22477.5
324,238,9057,22642.5
325,238,9057,22642.5
326,238,9057,22642.5
327,238,9057,22642.5
328,240,9131,22827.5
329,242,9251,23127.5
330,242,9251,23127.5
331,242,9251,23127.5
332,242,9251,23127.5
333,245,9351,23377.5
334,245,9351,23377.5
335,246,9401,23502.5
336,246,9401,23502.5
337,248,9495,23737.5
338,248,9495,23737.5
339,248,9495,23737.5
340,249,9566,23915.0
341,251,9609,24022.5
342,253,9688,24220.0
343,253,9688,24220.0
344,254,9708,24270.0
345,256,9778,24445.0
346,258,9797,24492.5
347,260,9901,24752.5
348,261,9941,24852.5
349,262,9959,24897.5
350,263,9994,24985.0
351,266,10123,25307.5
352,267,10137,25342.5
353,268,10148,25370.0
354,268,10148,25370.0
355,268,10148,25370.0
356,270,10210,25525.0
357,273,10306,25765.0
358,273,10306,25765.0
359,274,10324,25810.0
360,274,10324,25810.0
361,274,10324,25810.0
362,275,10393,25982.5
363,276,10449,26122.5
364,277,10487,26217.5
365,277,10487,26217.5
366,277,10487,26217.5
367,278,10521,26302.5
368,278,10521,26302.5
369,279,10535,26337.5
370,279,10535,26337.5
371,280,10545,26362.5
372,281,10585,26462.5
373,285,10751,26877.5
374,285,10751,26877.5
375,287,10824,27060.0
376,287,10824,27060.0
377,287,10824,27060.0
378,287,10824,27060.0
379,289,10892,27230.0
380,289,10892,27230.0
381,290,10922,27305.0
382,291,10949,27372.5
383,294,11029,27572.5
384,295,11101,27752.5
385,295,11101,27752.5
386,295,11101,27752.5
387,295,11101,27752.5
388,295,11101,27752.5
389,297,11183,27957.5
390,298,11183,27957.5
391,301,11309,28272.5
392,305,11473,28682.5
393,306,11517,28792.5
394,306,11517,28792.5
395,312,11761,29402.5
396,312,11761,29402.5
397,314,11849,29622.5
398,315,11865,29662.5
399,315,11865,29662.5
400,315,11865,29662.5
401,316,11904,29760.0
402,316,11904,29760.0
403,316,11904,29760.0
404,317,11927,29817.5
405,317,11927,29817.5
406,318,11968,29920.0
407,318,11968,29920.0
408,320,12039,30097.5
409,321,12086,30215.0
410,324,12203,30507.5
411,324,12203,30507.5
412,325,12270,30675.0
413,326,12316,30790.0
414,327,12375,30937.5
415,327,12375,30937.5
416,327,12375,30937.5
417,328,12410,31025.0
418,329,12458,31145.0
419,330,12493,31232.5
420,330,12493,31232.5
421,334,12645,31612.5
422,334,12645,31612.5
423,335,12667,31667.5
424,338,12785,31962.5
425,338,12785,31962.5
426,338,12785,31962.5
427,339,12822,32055.0
428,340,12861,32152.5
429,340,12861,32152.5
430,340,12861,32152.5
431,340,12861,32152.5
432,340,12861,32152.5
433,343,12981,32452.5
434,343,12981,32452.5
435,343,12981,32452.5
436,345,13034,32585.0
437,345,13034,32585.0
438,345,13034,32585.0
439,345,13034,32585.0
440,346,13077,32692.5
441,348,13145,32862.5
442,349,13184,32960.0
443,349,13184,32960.0
444,350,13230,33075.0
445,351,13270,33175.0
446,353,13337,33342.5
447,353,13337,33342.5
448,353,13337,33342.5
449,353,13337,33342.5
450,354,13360,33400.0
451,354,13360,33400.0
452,354,13360,33400.0
453,354,13360,33400.0
454,354,13360,33400.0
455,354,13360,33400.0
456,354,13360,33400.0
457,355,13372,33430.0
458,357,13427,33567.5
459,357,13427,33567.5
460,357,13427,33567.5
461,359,13480,33700.0
462,360,13506,33765.0
463,360,13506,33765.0
464,360,13506,33765.0
465,365,13706,34265.0
466,365,13706,34265.0
467,365,13706,34265.0
468,365,13706,34265.0
469,368,13769,34422.5
470,369,13795,34487.5
471,369,13795,34487.5
472,370,13840,34600.0
473,371,13897,34742.5
474,374,14061,35152.5
475,375,14083,35207.5
476,376,14149,35372.5
477,377,14173,35432.5
478,378,14200,35500.0
479,379,14245,35612.5
480,381,14359,35897.5
481,382,14387,35967.5
482,383,14423,36057.5
483,385,14492,36230.0
484,386,14558,36395.0
485,387,14578,36445.0
486,387,14578,36445.0
487,387,14578,36445.0
488,389,14628,36570.0
489,390,14690,36725.0
490,392,14725,36812.5
491,392,14725,36812.5
492,396,14849,37122.5
493,399,14935,37337.5
494,401,15027,37567.5
495,403,15094,37735.0
496,403,15094,37735.0
497,404,15120,37800.0
498,405,15160,37900.0
499,406,15195,37987.5
500,407,15236,38090.0
501,409,15344,38360.0
502,413,15526,38815.0
503,414,15565,38912.5
504,414,15565,38912.5
505,416,15638,39095.0
506,416,15638,39095.0
507,416,15638,39095.0
508,416,15638,39095.0
509,417,15699,39247.5
510,420,15805,39512.5
511,421,15845,39612.5
512,421,15845,39612.5
513,422,15891,39727.5
514,424,15975,39937.5
515,426,16040,40100.0
516,427,16060,40150.0
517,428,16130,40325.0
518,430,16257,40642.5
519,430,16257,40642.5
520,430,16257,40642.5
521,430,16257,40642.5
522,431,16288,40720.0
523,433,16336,40840.0
524,434,16390,40975.0
525,436,16464,41160.0
526,436,16464,41160.0
527,437,16523,41307.5
528,437,16523,41307.5
529,438,16540,41350.0
530,439,16571,41427.5
531,440,16615,41537.5
532,441,16631,41577.5
533,443,16690,41725.0
534,445,16742,41855.0
535,445,16742,41855.0
536,446,16758,41895.0
537,446,16758,41895.0
538,448,16844,42110.0
539,453,17103,42757.5
540,453,17103,42757.5
541,453,17103,42757.5
542,453,17103,42757.5
543,453,17103,42757.5
544,453,17103,42757.5
545,455,17167,42917.5
546,457,17291,43227.5
547,458,17318,43295.0
548,458,17318,43295.0
549,459,17335,43337.5
550,459,17335,43337.5
551,460,17398,43495.0
552,461,17419,43547.5
553,461,17419,43547.5
554,461,17419,43547.5
555,461,17419,43547.5
556,463,17481,43702.5
557,464,17541,43852.5
558,465,17592,43980.0
559,466,17622,44055.0
560,467,17665,44162.5
561,468,17721,44302.5
562,469,17735,44337.5
563,470,17767,44417.5
564,471,17817,44542.5
565,473,17854,44635.0
566,474,17911,44777.5
567,474,17911,44777.5
568,474,17911,44777.5
569,477,18001,45002.5
570,478,18037,45092.5
571,478,18037,45092.5
572,479,18069,45172.5
573,482,18246,45615.0
574,485,18366,45915.0
575,488,18465,46162.5
576,490,18555,46387.5
577,490,18555,46387.5
578,491,18581,46452.5
579,492,18599,46497.5
580,493,18639,46597.5
581,495,18713,46782.5
582,497,18759,46897.5
583,499,18838,47095.0
584,502,18934,47335.0
585,503,18971,47427.5
586,504,18994,47485.0
587,507,19170,47925.0
588,507,19170,47925.0
589,507,19170,47925.0
590,509,19232,48080.0
591,509,19232,48080.0
592,511,19311,48277.5
593,512,19349,48372.5
594,513,19424,48560.0
595,513,19424,48560.0
596,513,19424,48560.0
597,513,19424,48560.0
598,515,19548,48870.0
599,516,19605,49012.5
600,517,19638,49095.0
601,518,19689,49222.5
602,518,19689,49222.5
603,520,19773,49432.5
604,521,19824,49560.0
605,523,19916,49790.0
606,523,19916,49790.0
607,523,19916,49790.0
608,524,19953,49882.5
609,525,19966,49915.0
610,525,19966,49915.0
611,527,20040,50100.0
612,529,20096,50240.0
613,529,20096,50240.0
614,530,20167,50417.5
615,531,20225,50562.5
616,531,20225,50562.5
617,531,20225,50562.5
618,533,20312,50780.0
619,534,20355,50887.5
620,534,20355,50887.5
621,535,20399,50997.5
622,539,20546,51365.0
623,539,20546,51365.0
624,539,20546,51365.0
625,540,20610,51525.0
626,540,20610,51525.0
627,540,20610,51525.0
628,541,20676,51690.0
629,541,20676,51690.0
630,541,20676,51690.0
631,543,20738,51845.0
632,545,20782,51955.0
633,545,20782,51955.0
634,545,20782,51955.0
635,547,20900,52250.0
636,549,20964,52410.0
637,549,20964,52410.0
638,549,20964,52410.0
639,549,20964,52410.0
640,550,21026,52565.0
641,550,21026,52565.0
642,550,21026,52565.0
643,551,21076,52690.0
644,554,21229,53072.5
645,554,21229,53072.5
646,554,21229,53072.5
647,555,21278,53195.0
648,556,21297,53242.5
649,560,21497,53742.5
650,560,21497,53742.5
651,560,21497,53742.5
652,560,21497,53742.5
653,560,21497,53742.5
654,562,21596,53990.0
655,563,21620,54050.0
656,564,21686,54215.0
657,565,21731,54327.5
658,566,21770,54425.0
659,566,21770,54425.0
660,566,21770,54425.0
661,567,21797,54492.5
662,567,21797,54492.5
663,568,21828,54570.0
664,569,21870,54675.0
665,570,21924,54810.0
666,571,21937,54842.5
667,572,22006,55015.0
668,574,22117,55292.5
669,576,22188,55470.0
670,576,22188,55470.0
671,577,22206,55515.0
672,579,22258,55645.0
673,582,22369,55922.5
674,583,22391,55977.5
675,583,22391,55977.5
676,583,22391,55977.5
677,585,22513,56282.5
678,585,22513,56282.5
679,587,22583,56457.5
680,588,22651,56627.5
681,592,22785,56962.5
682,592,22785,56962.5
683,593,22809,57022.5
684,595,22871,57177.5
685,599,22987,57467.5
686,601,23061,57652.5
687,601,23061,57652.5
688,601,23061,57652.5
689,601,23061,57652.5
690,601,23061,57652.5
691,601,23061,57652.5
692,604,23228,58070.0
693,605,23244,58110.0
694,608,23372,58430.0
695,609,23402,58505.0
696,610,23449,58622.5
697,611,23459,58647.5
698,611,23459,58647.5
699,611,23459,58647.5
700,612,23461,58652.5
701,613,23474,58685.0
702,613,23474,58685.0
703,615,23526,58815.0
704,616,23559,58897.5
705,617,23604,59010.0
706,617,23604,59010.0
707,617,23604,59010.0
708,618,23615,59037.5
709,621,23721,59302.5
710,623,23807,59517.5
711,626,23912,59780.0
712,628,24033,60082.5
713,628,24033,60082.5
714,628,24033,60082.5
715,628,24033,60082.5
716,628,24033,60082.5
717,630,24062,60155.0
718,631,24084,60210.0
719,633,24169,60422.5
720,634,24231,60577.5
721,636,24270,60675.0
722,636,24270,60675.0
723,637,24306,60765.0
724,638,24355,60887.5
725,639,24392,60980.0
726,640,24427,61067.5
727,642,24512,61280.0
728,644,24583,61457.5
729,644,24583,61457.5
730,646,24616,61540.0
731,647,24678,61695.0
732,647,24678,61695.0
733,648,24735,61837.5
734,649,24803,62007.5
735,650,24854,62135.0
736,650,24854,62135.0
737,650,24854,62135.0
738,650,24854,62135.0
739,652,24922,62305.0
740,653,24954,62385.0
741,654,25005,62512.5
742,655,25016,62540.0
743,657,25133,62832.5
744,657,25133,62832.5
745,658,25154,62885.0
746,659,25208,63020.0
747,660,25263,63157.5
748,660,25263,63157.5
749,661,25292,63230.0
750,662,25354,63385.0
751,664,25422,63555.0
752,664,25422,63555.0
753,665,25478,63695.0
754,667,25542,63855.0
755,669,25607,64017.5
756,669,25607,64017.5
757,669,25607,64017.5
758,672,25696,64240.0
759,674,25776,64440.0
760,674,25776,64440.0
761,674,25776,64440.0
762,674,25776,64440.0
763,674,25776,64440.0
764,675,25784,64460.0
765,676,25819,64547.5
766,677,25872,64680.0
767,678,25932,64830.0
768,679,25978,64945.0
769,680,25998,64995.0
770,680,25998,64995.0
771,681,26082,65205.0
772,681,26082,65205.0
773,684,26220,65550.0
774,685,26271,65677.5
775,685,26271,65677.5
776,686,26291,65727.5
777,686,26291,65727.5
778,686,26291,65727.5
779,686,26291,65727.5
780,686,26291,65727.5
781,688,26391,65977.5
782,688,26391,65977.5
783,691,26500,66250.0
784,691,26500,66250.0
785,692,26505,66262.5
786,693,26519,66297.5
787,694,26531,66327.5
788,694,26531,66327.5
789,694,26531,66327.5
790,694,26531,66327.5
791,695,26563,66407.5
792,695,26563,66407.5
793,696,26581,66452.5
794,696,26581,66452.5
795,697,26631,66577.5
796,697,26631,66577.5
797,697,26631,66577.5
798,699,26746,66865.0
799,701,26817,67042.5
800,701,26817,67042.5
801,701,26817,67042.5
802,703,26879,67197.5
803,704,26909,67272.5
804,705,26922,67305.0
805,707,27009,67522.5
806,707,27009,67522.5
807,707,27009,67522.5
808,707,27009,67522.5
809,707,27009,67522.5
