time,completed_rides,total_distance,total_cost
290,211,8021,20052.5
290,212,8068,20170.0
290,212,8068,20170.0
291,213,8113,20282.5
291,214,8167,20417.5
291,214,8167,20417.5
292,215,8214,20535.0
292,216,8232,20580.0
292,216,8232,20580.0
293,216,8232,20580.0
294,217,8308,20770.0
294,217,8308,20770.0
295,218,8351,20877.5
295,219,8406,21015.0
295,220,8442,21105.0
295,221,8462,21155.0
295,221,8462,21155.0
296,221,8462,21155.0
297,222,8499,21247.5
297,222,8499,21247.5
298,223,8562,21405.0
298,223,8562,21405.0
299,224,8624,21560.0
299,225,8705,21762.5
299,225,8705,21762.5
300,225,8705,21762.5
301,225,8705,21762.5
302,225,8705,21762.5
303,226,8743,21857.5
303,226,8743,21857.5
304,227,8761,21902.5
304,227,8761,21902.5
305,227,8761,21902.5
306,227,8761,21902.5
307,228,8783,21957.5
307,228,8783,21957.5
308,229,8829,22072.5
308,229,8829,22072.5
309,229,8829,22072.5
310,229,8829,22072.5
311,230,8865,22162.5
311,231,8885,22212.5
311,231,8885,22212.5
312,231,8885,22212.5
313,231,8885,22212.5
314,232,8951,22377.5
314,233,9006,22515.0
314,233,9006,22515.0
315,234,9018,22545.0
315,235,9026,22565.0
315,235,9026,22565.0
316,235,9026,22565.0
317,236,9081,22702.5
317,236,9081,22702.5
318,236,9081,22702.5
319,237,9165,22912.5
319,237,9165,22912.5
320,238,9201,23002.5
320,239,9222,23055.0
320,239,9222,23055.0
321,239,9222,23055.0
322,240,9269,23172.5
322,240,9269,23172.5
323,241,9331,23327.5
323,241,9331,23327.5
324,241,9331,23327.5
325,241,9331,23327.5
326,241,9331,23327.5
327,241,9331,23327.5
328,241,9331,23327.5
329,242,9348,23370.0
329,242,9348,23370.0
330,243,9389,23472.5
330,244,9443,23607.5
330,245,9516,23790.0
330,245,9516,23790.0
331,245,9516,23790.0
332,246,9569,23922.5
332,247,9618,24045.0
332,247,9618,24045.0
333,248,9664,24160.0
333,249,9699,24247.5
333,250,9724,24310.0
333,250,9724,24310.0
334,251,9766,24415.0
334,252,9798,24495.0
334,252,9798,24495.0
335,252,9798,24495.0
336,253,9816,24540.0
336,253,9816,24540.0
337,254,9876,24690.0
337,254,9876,24690.0
338,255,9911,24777.5
338,256,9960,24900.0
338,256,9960,24900.0
339,256,9960,24900.0
340,257,10013,25032.5
340,258,10047,25117.5
340,258,10047,25117.5
341,259,10077,25192.5
341,259,10077,25192.5
342,259,10077,25192.5
343,260,10125,25312.5
343,261,10167,25417.5
343,261,10167,25417.5
344,262,10224,25560.0
344,263,10271,25677.5
344,264,10301,25752.5
344,264,10301,25752.5
345,265,10353,25882.5
345,265,10353,25882.5
346,265,10353,25882.5
347,266,10384,25960.0
347,266,10384,25960.0
348,267,10432,26080.0
348,267,10432,26080.0
349,268,10480,26200.0
349,268,10480,26200.0
350,269,10532,26330.0
350,269,10532,26330.0
351,269,10532,26330.0
352,270,10548,26370.0
352,270,10548,26370.0
353,270,10548,26370.0
354,270,10548,26370.0
355,271,10579,26447.5
355,272,10593,26482.5
355,273,10599,26497.5
355,273,10599,26497.5
356,273,10599,26497.5
357,274,10645,26612.5
357,274,10645,26612.5
358,275,10710,26775.0
358,276,10767,26917.5
358,276,10767,26917.5
359,277,10824,27060.0
359,277,10824,27060.0
360,277,10824,27060.0
361,277,10824,27060.0
362,278,10828,27070.0
362,278,10828,27070.0
363,279,10878,27195.0
363,279,10878,27195.0
364,279,10878,27195.0
365,280,10923,27307.5
365,280,10923,27307.5
366,281,10974,27435.0
366,281,10974,27435.0
367,282,11022,27555.0
367,283,11065,27662.5
367,283,11065,27662.5
368,283,11065,27662.5
369,283,11065,27662.5
370,284,11093,27732.5
370,285,11123,27807.5
370,285,11123,27807.5
371,286,11185,27962.5
371,287,11250,28125.0
371,287,11250,28125.0
372,287,11250,28125.0
373,288,11318,28295.0
373,289,11348,28370.0
373,289,11348,28370.0
374,290,11376,28440.0
374,291,11435,28587.5
374,291,11435,28587.5
375,291,11435,28587.5
376,292,11498,28745.0
376,293,11516,28790.0
376,294,11571,28927.5
376,294,11571,28927.5
377,295,11607,29017.5
377,295,11607,29017.5
378,295,11607,29017.5
379,296,11678,29195.0
379,297,11687,29217.5
379,297,11687,29217.5
380,297,11687,29217.5
381,298,11702,29255.0
381,299,11710,29275.0
381,299,11710,29275.0
382,300,11742,29355.0
382,301,11780,29450.0
382,302,11802,29505.0
382,303,11809,29522.5
382,304,11862,29655.0
382,304,11862,29655.0
383,304,11862,29655.0
384,305,11906,29765.0
384,305,11906,29765.0
385,306,11920,29800.0
385,307,11990,29975.0
385,307,11990,29975.0
386,307,11990,29975.0
387,308,12025,30062.5
387,308,12025,30062.5
388,308,12025,30062.5
389,309,12046,30115.0
389,309,12046,30115.0
390,310,12080,30200.0
390,310,12080,30200.0
391,311,12138,30345.0
391,312,12181,30452.5
391,312,12181,30452.5
392,313,12239,30597.5
392,313,12239,30597.5
393,314,12248,30620.0
393,314,12248,30620.0
394,314,12248,30620.0
395,314,12248,30620.0
396,314,12248,30620.0
397,314,12248,30620.0
398,315,12280,30700.0
398,315,12280,30700.0
399,316,12321,30802.5
399,316,12321,30802.5
400,316,12321,30802.5
401,316,12321,30802.5
402,317,12387,30967.5
402,318,12445,31112.5
402,318,12445,31112.5
403,318,12445,31112.5
404,319,12493,31232.5
404,319,12493,31232.5
405,320,12525,31312.5
405,321,12546,31365.0
405,322,12563,31407.5
405,323,12600,31500.0
405,323,12600,31500.0
406,324,12671,31677.5
406,324,12671,31677.5
407,325,12726,31815.0
407,325,12726,31815.0
408,325,12726,31815.0
409,325,12726,31815.0
410,326,12747,31867.5
410,326,12747,31867.5
411,327,12810,32025.0
411,327,12810,32025.0
412,327,12810,32025.0
413,327,12810,32025.0
414,328,12832,32080.0
414,328,12832,32080.0
415,329,12878,32195.0
415,329,12878,32195.0
416,330,12909,32272.5
416,330,12909,32272.5
417,330,12909,32272.5
418,331,12957,32392.5
418,332,13004,32510.0
418,333,13035,32587.5
418,333,13035,32587.5
419,334,13061,32652.5
419,334,13061,32652.5
420,335,13084,32710.0
420,336,13110,32775.0
420,336,13110,32775.0
421,336,13110,32775.0
422,336,13110,32775.0
423,336,13110,32775.0
424,336,13110,32775.0
425,337,13160,32900.0
425,337,13160,32900.0
426,337,13160,32900.0
427,337,13160,32900.0
428,338,13161,32902.5
428,338,13161,32902.5
429,339,13177,32942.5
429,339,13177,32942.5
430,339,13177,32942.5
431,340,13199,32997.5
431,340,13199,32997.5
432,341,13268,33170.0
432,341,13268,33170.0
433,342,13298,33245.0
433,343,13351,33377.5
433,343,13351,33377.5
434,344,13408,33520.0
434,344,13408,33520.0
435,344,13408,33520.0
436,344,13408,33520.0
437,345,13467,33667.5
437,345,13467,33667.5
438,346,13539,33847.5
438,347,13580,33950.0
438,347,13580,33950.0
439,348,13606,34015.0
439,348,13606,34015.0
440,349,13650,34125.0
440,349,13650,34125.0
441,350,13689,34222.5
441,351,13720,34300.0
441,351,13720,34300.0
442,351,13720,34300.0
443,351,13720,34300.0
444,352,13778,34445.0
444,353,13809,34522.5
444,354,13877,34692.5
444,354,13877,34692.5
445,354,13877,34692.5
446,355,13916,34790.0
446,356,13943,34857.5
446,356,13943,34857.5
447,357,13955,34887.5
447,358,13963,34907.5
447,358,13963,34907.5
448,359,14020,35050.0
448,360,14052,35130.0
448,360,14052,35130.0
449,361,14081,35202.5
449,362,14105,35262.5
449,362,14105,35262.5
450,363,14129,35322.5
450,363,14129,35322.5
451,364,14175,35437.5
451,364,14175,35437.5
452,365,14230,35575.0
452,366,14256,35640.0
452,367,14292,35730.0
452,368,14321,35802.5
452,368,14321,35802.5
453,369,14365,35912.5
453,370,14418,36045.0
453,371,14443,36107.5
